Date,City,State,Lat,Lng,Population,AQI,Category,Defining_Parameter,initial_business_closure
2020-03-27,Columbus,OH,39.96118,-82.99879,850106.0,37,Good,PM2.5,2020-03-15
2020-03-28,Columbus,OH,39.96118,-82.99879,850106.0,48,Good,PM2.5,2020-03-15
2020-03-29,Columbus,OH,39.96118,-82.99879,850106.0,43,Good,Ozone,2020-03-15
2020-03-30,Columbus,OH,39.96118,-82.99879,850106.0,38,Good,Ozone,2020-03-15
2020-03-31,Columbus,OH,39.96118,-82.99879,850106.0,31,Good,Ozone,2020-03-15
2020-04-01,Columbus,OH,39.96118,-82.99879,850106.0,32,Good,Ozone,2020-03-15
2020-04-02,Columbus,OH,39.96118,-82.99879,850106.0,40,Good,Ozone,2020-03-15
2020-04-03,Columbus,OH,39.96118,-82.99879,850106.0,45,Good,Ozone,2020-03-15
2020-04-04,Columbus,OH,39.96118,-82.99879,850106.0,51,Moderate,Ozone,2020-03-15
2020-04-05,Columbus,OH,39.96118,-82.99879,850106.0,54,Moderate,PM2.5,2020-03-15
2020-04-06,Columbus,OH,39.96118,-82.99879,850106.0,44,Good,Ozone,2020-03-15
2020-04-07,Columbus,OH,39.96118,-82.99879,850106.0,46,Good,PM2.5,2020-03-15
2020-04-08,Columbus,OH,39.96118,-82.99879,850106.0,40,Good,Ozone,2020-03-15
2020-04-09,Columbus,OH,39.96118,-82.99879,850106.0,41,Good,Ozone,2020-03-15
2020-04-10,Columbus,OH,39.96118,-82.99879,850106.0,36,Good,Ozone,2020-03-15
2020-04-11,Columbus,OH,39.96118,-82.99879,850106.0,43,Good,Ozone,2020-03-15
2020-04-12,Columbus,OH,39.96118,-82.99879,850106.0,39,Good,Ozone,2020-03-15
2020-04-13,Columbus,OH,39.96118,-82.99879,850106.0,32,Good,Ozone,2020-03-15
2020-04-14,Columbus,OH,39.96118,-82.99879,850106.0,40,Good,Ozone,2020-03-15
2020-04-15,Columbus,OH,39.96118,-82.99879,850106.0,43,Good,Ozone,2020-03-15
2020-04-16,Columbus,OH,39.96118,-82.99879,850106.0,43,Good,Ozone,2020-03-15
2020-04-17,Columbus,OH,39.96118,-82.99879,850106.0,38,Good,Ozone,2020-03-15
2020-04-18,Columbus,OH,39.96118,-82.99879,850106.0,44,Good,Ozone,2020-03-15
2020-04-19,Columbus,OH,39.96118,-82.99879,850106.0,39,Good,Ozone,2020-03-15
2020-04-20,Columbus,OH,39.96118,-82.99879,850106.0,44,Good,Ozone,2020-03-15
2020-04-21,Columbus,OH,39.96118,-82.99879,850106.0,42,Good,Ozone,2020-03-15
2020-04-22,Columbus,OH,39.96118,-82.99879,850106.0,42,Good,Ozone,2020-03-15
2020-04-23,Columbus,OH,39.96118,-82.99879,850106.0,35,Good,Ozone,2020-03-15
2020-04-24,Columbus,OH,39.96118,-82.99879,850106.0,44,Good,PM2.5,2020-03-15
2020-04-25,Columbus,OH,39.96118,-82.99879,850106.0,44,Good,Ozone,2020-03-15
2020-04-26,Columbus,OH,39.96118,-82.99879,850106.0,39,Good,Ozone,2020-03-15
2020-04-27,Columbus,OH,39.96118,-82.99879,850106.0,42,Good,Ozone,2020-03-15
2020-04-28,Columbus,OH,39.96118,-82.99879,850106.0,49,Good,Ozone,2020-03-15
2020-04-29,Columbus,OH,39.96118,-82.99879,850106.0,45,Good,Ozone,2020-03-15
2020-04-30,Columbus,OH,39.96118,-82.99879,850106.0,39,Good,Ozone,2020-03-15
2020-05-01,Columbus,OH,39.96118,-82.99879,850106.0,39,Good,Ozone,2020-03-15
2020-05-02,Columbus,OH,39.96118,-82.99879,850106.0,50,Good,Ozone,2020-03-15
2020-05-03,Columbus,OH,39.96118,-82.99879,850106.0,46,Good,Ozone,2020-03-15
2020-05-04,Columbus,OH,39.96118,-82.99879,850106.0,35,Good,Ozone,2020-03-15
2020-05-05,Columbus,OH,39.96118,-82.99879,850106.0,36,Good,Ozone,2020-03-15
2020-05-06,Columbus,OH,39.96118,-82.99879,850106.0,44,Good,Ozone,2020-03-15
2020-05-07,Columbus,OH,39.96118,-82.99879,850106.0,46,Good,Ozone,2020-03-15
2020-05-08,Columbus,OH,39.96118,-82.99879,850106.0,38,Good,Ozone,2020-03-15
2020-05-09,Columbus,OH,39.96118,-82.99879,850106.0,37,Good,Ozone,2020-03-15
2020-05-10,Columbus,OH,39.96118,-82.99879,850106.0,42,Good,Ozone,2020-03-15
2020-05-11,Columbus,OH,39.96118,-82.99879,850106.0,30,Good,Ozone,2020-03-15
2020-05-12,Columbus,OH,39.96118,-82.99879,850106.0,42,Good,Ozone,2020-03-15
2020-05-13,Columbus,OH,39.96118,-82.99879,850106.0,54,Moderate,Ozone,2020-03-15
2020-05-14,Columbus,OH,39.96118,-82.99879,850106.0,41,Good,Ozone,2020-03-15
2020-05-15,Columbus,OH,39.96118,-82.99879,850106.0,43,Good,Ozone,2020-03-15
2020-05-16,Columbus,OH,39.96118,-82.99879,850106.0,43,Good,Ozone,2020-03-15
2020-05-17,Columbus,OH,39.96118,-82.99879,850106.0,43,Good,Ozone,2020-03-15
2020-05-18,Columbus,OH,39.96118,-82.99879,850106.0,41,Good,Ozone,2020-03-15
2020-05-19,Columbus,OH,39.96118,-82.99879,850106.0,40,Good,Ozone,2020-03-15
2020-05-20,Columbus,OH,39.96118,-82.99879,850106.0,38,Good,Ozone,2020-03-15
2020-05-21,Columbus,OH,39.96118,-82.99879,850106.0,33,Good,Ozone,2020-03-15
2020-05-22,Columbus,OH,39.96118,-82.99879,850106.0,36,Good,Ozone,2020-03-15
2020-05-23,Columbus,OH,39.96118,-82.99879,850106.0,45,Good,Ozone,2020-03-15
2020-05-24,Columbus,OH,39.96118,-82.99879,850106.0,51,Moderate,Ozone,2020-03-15
2020-05-25,Columbus,OH,39.96118,-82.99879,850106.0,41,Good,Ozone,2020-03-15
2020-05-26,Columbus,OH,39.96118,-82.99879,850106.0,43,Good,Ozone,2020-03-15
2020-05-27,Columbus,OH,39.96118,-82.99879,850106.0,41,Good,Ozone,2020-03-15
2020-05-28,Columbus,OH,39.96118,-82.99879,850106.0,47,Good,Ozone,2020-03-15
2020-05-29,Columbus,OH,39.96118,-82.99879,850106.0,42,Good,Ozone,2020-03-15
2019-01-01,Denver,CO,39.73915,-104.9847,682545.0,52,Moderate,PM2.5,2020-03-17
2019-01-02,Denver,CO,39.73915,-104.9847,682545.0,65,Moderate,PM2.5,2020-03-17
2019-01-03,Denver,CO,39.73915,-104.9847,682545.0,57,Moderate,NO2,2020-03-17
2019-01-04,Denver,CO,39.73915,-104.9847,682545.0,58,Moderate,NO2,2020-03-17
2019-01-05,Denver,CO,39.73915,-104.9847,682545.0,56,Moderate,PM2.5,2020-03-17
2019-01-06,Denver,CO,39.73915,-104.9847,682545.0,51,Moderate,PM2.5,2020-03-17
2019-01-07,Denver,CO,39.73915,-104.9847,682545.0,76,Moderate,NO2,2020-03-17
2019-01-08,Denver,CO,39.73915,-104.9847,682545.0,46,Good,NO2,2020-03-17
2019-01-09,Denver,CO,39.73915,-104.9847,682545.0,68,Moderate,PM2.5,2020-03-17
2019-01-10,Denver,CO,39.73915,-104.9847,682545.0,72,Moderate,PM2.5,2020-03-17
2019-01-11,Denver,CO,39.73915,-104.9847,682545.0,48,Good,PM2.5,2020-03-17
2019-01-12,Denver,CO,39.73915,-104.9847,682545.0,51,Moderate,PM2.5,2020-03-17
2019-01-13,Denver,CO,39.73915,-104.9847,682545.0,48,Good,PM2.5,2020-03-17
2019-01-14,Denver,CO,39.73915,-104.9847,682545.0,51,Moderate,NO2,2020-03-17
2019-01-15,Denver,CO,39.73915,-104.9847,682545.0,62,Moderate,NO2,2020-03-17
2019-01-16,Denver,CO,39.73915,-104.9847,682545.0,51,Moderate,NO2,2020-03-17
2019-01-17,Denver,CO,39.73915,-104.9847,682545.0,52,Moderate,NO2,2020-03-17
2019-01-18,Denver,CO,39.73915,-104.9847,682545.0,55,Moderate,PM2.5,2020-03-17
2019-01-19,Denver,CO,39.73915,-104.9847,682545.0,47,Good,NO2,2020-03-17
2019-01-20,Denver,CO,39.73915,-104.9847,682545.0,43,Good,Ozone,2020-03-17
2019-01-21,Denver,CO,39.73915,-104.9847,682545.0,70,Moderate,NO2,2020-03-17
2019-01-22,Denver,CO,39.73915,-104.9847,682545.0,42,Good,NO2,2020-03-17
2019-01-23,Denver,CO,39.73915,-104.9847,682545.0,63,Moderate,NO2,2020-03-17
2019-01-24,Denver,CO,39.73915,-104.9847,682545.0,41,Good,NO2,2020-03-17
2019-01-25,Denver,CO,39.73915,-104.9847,682545.0,58,Moderate,NO2,2020-03-17
2019-01-26,Denver,CO,39.73915,-104.9847,682545.0,49,Good,NO2,2020-03-17
2019-01-27,Denver,CO,39.73915,-104.9847,682545.0,47,Good,NO2,2020-03-17
2019-01-28,Denver,CO,39.73915,-104.9847,682545.0,44,Good,Ozone,2020-03-17
2019-01-29,Denver,CO,39.73915,-104.9847,682545.0,66,Moderate,NO2,2020-03-17
2019-01-30,Denver,CO,39.73915,-104.9847,682545.0,71,Moderate,PM2.5,2020-03-17
2019-01-31,Denver,CO,39.73915,-104.9847,682545.0,61,Moderate,NO2,2020-03-17
2019-02-01,Denver,CO,39.73915,-104.9847,682545.0,57,Moderate,NO2,2020-03-17
2019-02-02,Denver,CO,39.73915,-104.9847,682545.0,50,Good,NO2,2020-03-17
2019-02-03,Denver,CO,39.73915,-104.9847,682545.0,47,Good,Ozone,2020-03-17
2019-02-04,Denver,CO,39.73915,-104.9847,682545.0,51,Moderate,NO2,2020-03-17
2019-02-05,Denver,CO,39.73915,-104.9847,682545.0,76,Moderate,PM2.5,2020-03-17
2019-02-06,Denver,CO,39.73915,-104.9847,682545.0,46,Good,PM2.5,2020-03-17
2019-02-07,Denver,CO,39.73915,-104.9847,682545.0,51,Moderate,NO2,2020-03-17
2019-02-08,Denver,CO,39.73915,-104.9847,682545.0,99,Moderate,PM2.5,2020-03-17
2019-02-09,Denver,CO,39.73915,-104.9847,682545.0,87,Moderate,PM2.5,2020-03-17
2019-02-10,Denver,CO,39.73915,-104.9847,682545.0,87,Moderate,PM2.5,2020-03-17
2019-02-11,Denver,CO,39.73915,-104.9847,682545.0,72,Moderate,PM2.5,2020-03-17
2019-02-12,Denver,CO,39.73915,-104.9847,682545.0,55,Moderate,NO2,2020-03-17
2019-02-13,Denver,CO,39.73915,-104.9847,682545.0,60,Moderate,NO2,2020-03-17
2019-02-14,Denver,CO,39.73915,-104.9847,682545.0,46,Good,NO2,2020-03-17
2019-02-15,Denver,CO,39.73915,-104.9847,682545.0,58,Moderate,PM2.5,2020-03-17
2019-02-16,Denver,CO,39.73915,-104.9847,682545.0,53,Moderate,PM2.5,2020-03-17
2019-02-17,Denver,CO,39.73915,-104.9847,682545.0,46,Good,NO2,2020-03-17
2019-02-18,Denver,CO,39.73915,-104.9847,682545.0,57,Moderate,PM2.5,2020-03-17
2019-02-19,Denver,CO,39.73915,-104.9847,682545.0,74,Moderate,PM2.5,2020-03-17
2019-02-20,Denver,CO,39.73915,-104.9847,682545.0,65,Moderate,PM2.5,2020-03-17
2019-02-21,Denver,CO,39.73915,-104.9847,682545.0,52,Moderate,PM2.5,2020-03-17
2019-02-22,Denver,CO,39.73915,-104.9847,682545.0,70,Moderate,PM2.5,2020-03-17
2019-02-23,Denver,CO,39.73915,-104.9847,682545.0,60,Moderate,PM2.5,2020-03-17
2019-02-24,Denver,CO,39.73915,-104.9847,682545.0,51,Moderate,NO2,2020-03-17
2019-02-25,Denver,CO,39.73915,-104.9847,682545.0,64,Moderate,NO2,2020-03-17
2019-02-26,Denver,CO,39.73915,-104.9847,682545.0,99,Moderate,PM2.5,2020-03-17
2019-02-27,Denver,CO,39.73915,-104.9847,682545.0,72,Moderate,PM2.5,2020-03-17
2019-02-28,Denver,CO,39.73915,-104.9847,682545.0,76,Moderate,PM2.5,2020-03-17
2019-03-01,Denver,CO,39.73915,-104.9847,682545.0,58,Moderate,NO2,2020-03-17
2019-03-02,Denver,CO,39.73915,-104.9847,682545.0,44,Good,Ozone,2020-03-17
2019-03-03,Denver,CO,39.73915,-104.9847,682545.0,52,Moderate,PM2.5,2020-03-17
2019-03-04,Denver,CO,39.73915,-104.9847,682545.0,84,Moderate,PM2.5,2020-03-17
2019-03-05,Denver,CO,39.73915,-104.9847,682545.0,95,Moderate,PM2.5,2020-03-17
2019-03-06,Denver,CO,39.73915,-104.9847,682545.0,153,Unhealthy,PM2.5,2020-03-17
2019-03-07,Denver,CO,39.73915,-104.9847,682545.0,89,Moderate,PM2.5,2020-03-17
2019-03-08,Denver,CO,39.73915,-104.9847,682545.0,79,Moderate,PM2.5,2020-03-17
2019-03-09,Denver,CO,39.73915,-104.9847,682545.0,48,Good,Ozone,2020-03-17
2019-03-10,Denver,CO,39.73915,-104.9847,682545.0,44,Good,Ozone,2020-03-17
2019-03-11,Denver,CO,39.73915,-104.9847,682545.0,58,Moderate,PM2.5,2020-03-17
2019-03-12,Denver,CO,39.73915,-104.9847,682545.0,71,Moderate,PM2.5,2020-03-17
2019-03-13,Denver,CO,39.73915,-104.9847,682545.0,50,Good,Ozone,2020-03-17
2019-03-14,Denver,CO,39.73915,-104.9847,682545.0,50,Good,Ozone,2020-03-17
2019-03-15,Denver,CO,39.73915,-104.9847,682545.0,54,Moderate,Ozone,2020-03-17
2019-03-16,Denver,CO,39.73915,-104.9847,682545.0,54,Moderate,Ozone,2020-03-17
2019-03-17,Denver,CO,39.73915,-104.9847,682545.0,54,Moderate,Ozone,2020-03-17
2019-03-18,Denver,CO,39.73915,-104.9847,682545.0,48,Good,PM2.5,2020-03-17
2019-03-19,Denver,CO,39.73915,-104.9847,682545.0,55,Moderate,NO2,2020-03-17
2019-03-20,Denver,CO,39.73915,-104.9847,682545.0,61,Moderate,Ozone,2020-03-17
2019-03-21,Denver,CO,39.73915,-104.9847,682545.0,52,Moderate,NO2,2020-03-17
2019-03-22,Denver,CO,39.73915,-104.9847,682545.0,49,Good,Ozone,2020-03-17
2019-03-23,Denver,CO,39.73915,-104.9847,682545.0,51,Moderate,Ozone,2020-03-17
2019-03-24,Denver,CO,39.73915,-104.9847,682545.0,50,Good,Ozone,2020-03-17
2019-03-25,Denver,CO,39.73915,-104.9847,682545.0,64,Moderate,Ozone,2020-03-17
2019-03-26,Denver,CO,39.73915,-104.9847,682545.0,67,Moderate,Ozone,2020-03-17
2019-03-27,Denver,CO,39.73915,-104.9847,682545.0,67,Moderate,PM10,2020-03-17
2019-03-28,Denver,CO,39.73915,-104.9847,682545.0,57,Moderate,PM2.5,2020-03-17
2019-03-29,Denver,CO,39.73915,-104.9847,682545.0,35,Good,Ozone,2020-03-17
2019-03-30,Denver,CO,39.73915,-104.9847,682545.0,47,Good,Ozone,2020-03-17
2019-03-31,Denver,CO,39.73915,-104.9847,682545.0,48,Good,PM2.5,2020-03-17
2019-04-01,Denver,CO,39.73915,-104.9847,682545.0,51,Moderate,Ozone,2020-03-17
2019-04-02,Denver,CO,39.73915,-104.9847,682545.0,54,Moderate,PM2.5,2020-03-17
2019-04-03,Denver,CO,39.73915,-104.9847,682545.0,77,Moderate,PM2.5,2020-03-17
2019-04-04,Denver,CO,39.73915,-104.9847,682545.0,61,Moderate,Ozone,2020-03-17
2019-04-05,Denver,CO,39.73915,-104.9847,682545.0,67,Moderate,Ozone,2020-03-17
2019-04-06,Denver,CO,39.73915,-104.9847,682545.0,71,Moderate,Ozone,2020-03-17
2019-04-07,Denver,CO,39.73915,-104.9847,682545.0,64,Moderate,Ozone,2020-03-17
2019-04-08,Denver,CO,39.73915,-104.9847,682545.0,52,Moderate,NO2,2020-03-17
2019-04-09,Denver,CO,39.73915,-104.9847,682545.0,51,Moderate,Ozone,2020-03-17
2019-04-10,Denver,CO,39.73915,-104.9847,682545.0,36,Good,Ozone,2020-03-17
2019-04-11,Denver,CO,39.73915,-104.9847,682545.0,51,Moderate,Ozone,2020-03-17
2019-04-12,Denver,CO,39.73915,-104.9847,682545.0,44,Good,Ozone,2020-03-17
2019-04-13,Denver,CO,39.73915,-104.9847,682545.0,46,Good,Ozone,2020-03-17
2019-04-14,Denver,CO,39.73915,-104.9847,682545.0,58,Moderate,Ozone,2020-03-17
2019-04-15,Denver,CO,39.73915,-104.9847,682545.0,67,Moderate,Ozone,2020-03-17
2019-04-16,Denver,CO,39.73915,-104.9847,682545.0,54,Moderate,Ozone,2020-03-17
2019-04-17,Denver,CO,39.73915,-104.9847,682545.0,50,Good,Ozone,2020-03-17
2019-04-18,Denver,CO,39.73915,-104.9847,682545.0,48,Good,Ozone,2020-03-17
2019-04-19,Denver,CO,39.73915,-104.9847,682545.0,61,Moderate,Ozone,2020-03-17
2019-04-20,Denver,CO,39.73915,-104.9847,682545.0,74,Moderate,Ozone,2020-03-17
2019-04-21,Denver,CO,39.73915,-104.9847,682545.0,58,Moderate,Ozone,2020-03-17
2019-04-22,Denver,CO,39.73915,-104.9847,682545.0,40,Good,Ozone,2020-03-17
2019-04-23,Denver,CO,39.73915,-104.9847,682545.0,50,Good,Ozone,2020-03-17
2019-04-24,Denver,CO,39.73915,-104.9847,682545.0,64,Moderate,Ozone,2020-03-17
2019-04-25,Denver,CO,39.73915,-104.9847,682545.0,87,Moderate,Ozone,2020-03-17
2019-04-26,Denver,CO,39.73915,-104.9847,682545.0,58,Moderate,PM10,2020-03-17
2019-04-27,Denver,CO,39.73915,-104.9847,682545.0,49,Good,Ozone,2020-03-17
2019-04-28,Denver,CO,39.73915,-104.9847,682545.0,56,Moderate,PM10,2020-03-17
2019-04-29,Denver,CO,39.73915,-104.9847,682545.0,45,Good,Ozone,2020-03-17
2019-04-30,Denver,CO,39.73915,-104.9847,682545.0,51,Moderate,Ozone,2020-03-17
2019-05-01,Denver,CO,39.73915,-104.9847,682545.0,58,Moderate,Ozone,2020-03-17
2019-05-02,Denver,CO,39.73915,-104.9847,682545.0,58,Moderate,Ozone,2020-03-17
2019-05-03,Denver,CO,39.73915,-104.9847,682545.0,80,Moderate,Ozone,2020-03-17
2019-05-04,Denver,CO,39.73915,-104.9847,682545.0,80,Moderate,Ozone,2020-03-17
2019-05-05,Denver,CO,39.73915,-104.9847,682545.0,87,Moderate,Ozone,2020-03-17
2019-05-06,Denver,CO,39.73915,-104.9847,682545.0,64,Moderate,Ozone,2020-03-17
2019-05-07,Denver,CO,39.73915,-104.9847,682545.0,51,Moderate,Ozone,2020-03-17
2019-05-08,Denver,CO,39.73915,-104.9847,682545.0,45,Good,Ozone,2020-03-17
2019-05-09,Denver,CO,39.73915,-104.9847,682545.0,43,Good,Ozone,2020-03-17
2019-05-10,Denver,CO,39.73915,-104.9847,682545.0,58,Moderate,PM2.5,2020-03-17
2019-05-11,Denver,CO,39.73915,-104.9847,682545.0,51,Moderate,Ozone,2020-03-17
2019-05-12,Denver,CO,39.73915,-104.9847,682545.0,74,Moderate,Ozone,2020-03-17
2019-05-13,Denver,CO,39.73915,-104.9847,682545.0,74,Moderate,Ozone,2020-03-17
2019-05-14,Denver,CO,39.73915,-104.9847,682545.0,80,Moderate,Ozone,2020-03-17
2019-05-15,Denver,CO,39.73915,-104.9847,682545.0,61,Moderate,Ozone,2020-03-17
2019-05-16,Denver,CO,39.73915,-104.9847,682545.0,77,Moderate,Ozone,2020-03-17
2019-05-17,Denver,CO,39.73915,-104.9847,682545.0,71,Moderate,SO2,2020-03-17
2019-05-18,Denver,CO,39.73915,-104.9847,682545.0,49,Good,Ozone,2020-03-17
2019-05-19,Denver,CO,39.73915,-104.9847,682545.0,45,Good,Ozone,2020-03-17
2019-05-20,Denver,CO,39.73915,-104.9847,682545.0,44,Good,Ozone,2020-03-17
2019-05-21,Denver,CO,39.73915,-104.9847,682545.0,46,Good,Ozone,2020-03-17
2019-05-22,Denver,CO,39.73915,-104.9847,682545.0,54,Moderate,Ozone,2020-03-17
2019-05-23,Denver,CO,39.73915,-104.9847,682545.0,84,Moderate,Ozone,2020-03-17
2019-05-24,Denver,CO,39.73915,-104.9847,682545.0,71,Moderate,Ozone,2020-03-17
2019-05-25,Denver,CO,39.73915,-104.9847,682545.0,67,Moderate,Ozone,2020-03-17
2019-05-26,Denver,CO,39.73915,-104.9847,682545.0,64,Moderate,Ozone,2020-03-17
2019-05-27,Denver,CO,39.73915,-104.9847,682545.0,71,Moderate,Ozone,2020-03-17
2019-05-28,Denver,CO,39.73915,-104.9847,682545.0,87,Moderate,Ozone,2020-03-17
2019-05-29,Denver,CO,39.73915,-104.9847,682545.0,77,Moderate,Ozone,2020-03-17
2019-05-30,Denver,CO,39.73915,-104.9847,682545.0,87,Moderate,Ozone,2020-03-17
2019-05-31,Denver,CO,39.73915,-104.9847,682545.0,71,Moderate,Ozone,2020-03-17
2019-06-01,Denver,CO,39.73915,-104.9847,682545.0,90,Moderate,Ozone,2020-03-17
2019-06-02,Denver,CO,39.73915,-104.9847,682545.0,74,Moderate,Ozone,2020-03-17
2019-06-03,Denver,CO,39.73915,-104.9847,682545.0,61,Moderate,Ozone,2020-03-17
2019-06-04,Denver,CO,39.73915,-104.9847,682545.0,71,Moderate,Ozone,2020-03-17
2019-06-05,Denver,CO,39.73915,-104.9847,682545.0,105,Unhealthy for Sensitive Groups,Ozone,2020-03-17
2019-06-06,Denver,CO,39.73915,-104.9847,682545.0,101,Unhealthy for Sensitive Groups,Ozone,2020-03-17
2019-06-07,Denver,CO,39.73915,-104.9847,682545.0,64,Moderate,Ozone,2020-03-17
2019-06-08,Denver,CO,39.73915,-104.9847,682545.0,61,Moderate,Ozone,2020-03-17
2019-06-09,Denver,CO,39.73915,-104.9847,682545.0,64,Moderate,Ozone,2020-03-17
2019-06-10,Denver,CO,39.73915,-104.9847,682545.0,74,Moderate,Ozone,2020-03-17
2019-06-11,Denver,CO,39.73915,-104.9847,682545.0,50,Good,Ozone,2020-03-17
2019-06-12,Denver,CO,39.73915,-104.9847,682545.0,67,Moderate,Ozone,2020-03-17
2019-06-13,Denver,CO,39.73915,-104.9847,682545.0,64,Moderate,PM10,2020-03-17
2019-06-14,Denver,CO,39.73915,-104.9847,682545.0,74,Moderate,Ozone,2020-03-17
2019-06-15,Denver,CO,39.73915,-104.9847,682545.0,74,Moderate,Ozone,2020-03-17
2019-06-16,Denver,CO,39.73915,-104.9847,682545.0,87,Moderate,Ozone,2020-03-17
2019-06-17,Denver,CO,39.73915,-104.9847,682545.0,58,Moderate,Ozone,2020-03-17
2019-06-18,Denver,CO,39.73915,-104.9847,682545.0,58,Moderate,Ozone,2020-03-17
2019-06-19,Denver,CO,39.73915,-104.9847,682545.0,80,Moderate,Ozone,2020-03-17
2019-06-20,Denver,CO,39.73915,-104.9847,682545.0,54,Moderate,Ozone,2020-03-17
2019-06-21,Denver,CO,39.73915,-104.9847,682545.0,47,Good,Ozone,2020-03-17
2019-06-22,Denver,CO,39.73915,-104.9847,682545.0,54,Moderate,Ozone,2020-03-17
2019-06-23,Denver,CO,39.73915,-104.9847,682545.0,44,Good,Ozone,2020-03-17
2019-06-24,Denver,CO,39.73915,-104.9847,682545.0,61,Moderate,Ozone,2020-03-17
2019-06-25,Denver,CO,39.73915,-104.9847,682545.0,58,Moderate,Ozone,2020-03-17
2019-06-26,Denver,CO,39.73915,-104.9847,682545.0,64,Moderate,Ozone,2020-03-17
2019-06-27,Denver,CO,39.73915,-104.9847,682545.0,115,Unhealthy for Sensitive Groups,Ozone,2020-03-17
2019-06-28,Denver,CO,39.73915,-104.9847,682545.0,90,Moderate,Ozone,2020-03-17
2019-06-29,Denver,CO,39.73915,-104.9847,682545.0,67,Moderate,Ozone,2020-03-17
2019-06-30,Denver,CO,39.73915,-104.9847,682545.0,54,Moderate,Ozone,2020-03-17
2019-07-01,Denver,CO,39.73915,-104.9847,682545.0,51,Moderate,Ozone,2020-03-17
2019-07-02,Denver,CO,39.73915,-104.9847,682545.0,67,Moderate,Ozone,2020-03-17
2019-07-03,Denver,CO,39.73915,-104.9847,682545.0,67,Moderate,Ozone,2020-03-17
2019-07-04,Denver,CO,39.73915,-104.9847,682545.0,87,Moderate,Ozone,2020-03-17
2019-07-05,Denver,CO,39.73915,-104.9847,682545.0,80,Moderate,Ozone,2020-03-17
2019-07-06,Denver,CO,39.73915,-104.9847,682545.0,77,Moderate,Ozone,2020-03-17
2019-07-07,Denver,CO,39.73915,-104.9847,682545.0,64,Moderate,Ozone,2020-03-17
2019-07-08,Denver,CO,39.73915,-104.9847,682545.0,49,Good,Ozone,2020-03-17
2019-07-09,Denver,CO,39.73915,-104.9847,682545.0,64,Moderate,Ozone,2020-03-17
2019-07-10,Denver,CO,39.73915,-104.9847,682545.0,100,Moderate,Ozone,2020-03-17
2019-07-11,Denver,CO,39.73915,-104.9847,682545.0,77,Moderate,Ozone,2020-03-17
2019-07-12,Denver,CO,39.73915,-104.9847,682545.0,87,Moderate,Ozone,2020-03-17
2019-07-13,Denver,CO,39.73915,-104.9847,682545.0,101,Unhealthy for Sensitive Groups,Ozone,2020-03-17
2019-07-14,Denver,CO,39.73915,-104.9847,682545.0,51,Moderate,Ozone,2020-03-17
2019-07-15,Denver,CO,39.73915,-104.9847,682545.0,58,Moderate,Ozone,2020-03-17
2019-07-16,Denver,CO,39.73915,-104.9847,682545.0,80,Moderate,Ozone,2020-03-17
2019-07-17,Denver,CO,39.73915,-104.9847,682545.0,101,Unhealthy for Sensitive Groups,Ozone,2020-03-17
2019-07-18,Denver,CO,39.73915,-104.9847,682545.0,105,Unhealthy for Sensitive Groups,Ozone,2020-03-17
2019-07-19,Denver,CO,39.73915,-104.9847,682545.0,129,Unhealthy for Sensitive Groups,Ozone,2020-03-17
2019-07-20,Denver,CO,39.73915,-104.9847,682545.0,54,Moderate,PM10,2020-03-17
2019-07-21,Denver,CO,39.73915,-104.9847,682545.0,101,Unhealthy for Sensitive Groups,Ozone,2020-03-17
2019-07-22,Denver,CO,39.73915,-104.9847,682545.0,105,Unhealthy for Sensitive Groups,Ozone,2020-03-17
2019-07-23,Denver,CO,39.73915,-104.9847,682545.0,133,Unhealthy for Sensitive Groups,Ozone,2020-03-17
2019-07-24,Denver,CO,39.73915,-104.9847,682545.0,105,Unhealthy for Sensitive Groups,Ozone,2020-03-17
2019-07-25,Denver,CO,39.73915,-104.9847,682545.0,71,Moderate,Ozone,2020-03-17
2019-07-26,Denver,CO,39.73915,-104.9847,682545.0,84,Moderate,Ozone,2020-03-17
2019-07-27,Denver,CO,39.73915,-104.9847,682545.0,74,Moderate,Ozone,2020-03-17
2019-07-28,Denver,CO,39.73915,-104.9847,682545.0,54,Moderate,Ozone,2020-03-17
2019-07-29,Denver,CO,39.73915,-104.9847,682545.0,77,Moderate,Ozone,2020-03-17
2019-07-30,Denver,CO,39.73915,-104.9847,682545.0,90,Moderate,Ozone,2020-03-17
2019-07-31,Denver,CO,39.73915,-104.9847,682545.0,126,Unhealthy for Sensitive Groups,Ozone,2020-03-17
2019-08-01,Denver,CO,39.73915,-104.9847,682545.0,84,Moderate,Ozone,2020-03-17
2019-08-02,Denver,CO,39.73915,-104.9847,682545.0,90,Moderate,Ozone,2020-03-17
2019-08-03,Denver,CO,39.73915,-104.9847,682545.0,90,Moderate,Ozone,2020-03-17
2019-08-04,Denver,CO,39.73915,-104.9847,682545.0,74,Moderate,Ozone,2020-03-17
2019-08-05,Denver,CO,39.73915,-104.9847,682545.0,90,Moderate,Ozone,2020-03-17
2019-08-06,Denver,CO,39.73915,-104.9847,682545.0,115,Unhealthy for Sensitive Groups,Ozone,2020-03-17
2019-08-07,Denver,CO,39.73915,-104.9847,682545.0,154,Unhealthy,Ozone,2020-03-17
2019-08-08,Denver,CO,39.73915,-104.9847,682545.0,101,Unhealthy for Sensitive Groups,Ozone,2020-03-17
